Xindex, Description, Lowerbound, Upperbound, ScaleFactor, Value
11,j0p0PSFB_Step0: left match point virtual electric propellant,-1e-13,1e-13,2.236374816647e-12
12,j0p0PSFB_Step1: substep 0 control magnitude,0,1,0.8097900871645
13,j0p0PSFB_Step1: left match point x,-1e-13,1e-13,4.109413815929e-06
14,j0p0PSFB_Step1: left match point y,-1e-13,1e-13,4.894928960215e-07
15,j0p0PSFB_Step1: left match point z,-1e-13,1e-13,4.865105885263e-06
16,j0p0PSFB_Step1: left match point xdot,-1e-13,1e-13,1.751457693463e-06
17,j0p0PSFB_Step1: left match point ydot,-1e-13,1e-13,-3.950016562406e-06
18,j0p0PSFB_Step1: left match point zdot,-1e-13,1e-13,-5.226716411203e-06
19,j0p0PSFB_Step1: left match point mass,-1e-13,1e-13,2.132669510502e-09
20,j0p0PSFB_Step1: left match point virtual chemical fuel,-1e-13,1e-13,1.399174008149e-14
21,j0p0PSFB_Step1: left match point virtual electric propellant,-1e-13,1e-13,-2.132669503396e-09
22,j0p0PSFB_Step2: substep 0 control magnitude,0,1,0.850858287512
23,j0p0PSFB_Step2: left match point x,-1e-13,1e-13,-3.215944912831e-06
24,j0p0PSFB_Step2: left match point y,-1e-13,1e-13,1.324633118724e-06
25,j0p0PSFB_Step2: left match point z,-1e-13,1e-13,4.228124692715e-06
26,j0p0PSFB_Step2: left match point xdot,-1e-13,1e-13,3.191833143146e-06
27,j0p0PSFB_Step2: left match point ydot,-1e-13,1e-13,2.040089144106e-06
28,j0p0PSFB_Step2: left match point zdot,-1e-13,1e-13,-2.084516361618e-06
29,j0p0PSFB_Step2: left match point mass,-1e-13,1e-13,4.129978879064e-09
30,j0p0PSFB_Step2: left match point virtual chemical fuel,-1e-13,1e-13,1.331328444319e-14
31,j0p0PSFB_Step2: left match point virtual electric propellant,-1e-13,1e-13,-4.129978877998e-09
32,j0p0PSFB_Step3: substep 0 control magnitude,0,1,0.88566148742
33,j0p0PSFB_Step3: left match point x,-1e-13,1e-13,-5.138591166127e-06
34,j0p0PSFB_Step3: left match point y,-1e-13,1e-13,-8.005291756383e-07
35,j0p0PSFB_Step3: left match point z,-1e-13,1e-13,5.384075239362e-07
36,j0p0PSFB_Step3: left match point xdot,-1e-13,1e-13,-1.592888449298e-06
37,j0p0PSFB_Step3: left match point ydot,-1e-13,1e-13,4.118689562253e-06
38,j0p0PSFB_Step3: left match point zdot,-1e-13,1e-13,-8.269568254871e-07
39,j0p0PSFB_Step3: left match point mass,-1e-13,1e-13,6.844146264484e-09
40,j0p0PSFB_Step3: left match point virtual chemical fuel,-1e-13,1e-13,1.26319703471e-14
41,j0p0PSFB_Step3: left match point virtual electric propellant,-1e-13,1e-13,-6.844145693918e-09
42,j0p0PSFB_Step4: substep 0 control magnitude,0,1,0.9095527651312
43,j0p0PSFB_Step4: left match point x,-1e-13,1e-13,-2.417820099366e-06
44,j0p0PSFB_Step4: left match point y,-1e-13,1e-13,-2.61146111793e-06
45,j0p0PSFB_Step4: left match point z,-1e-13,1e-13,-1.968557316471e-06
46,j0p0PSFB_Step4: left match point xdot,-1e-13,1e-13,-4.298782462868e-06
47,j0p0PSFB_Step4: left match point ydot,-1e-13,1e-13,1.677568186751e-06
48,j0p0PSFB_Step4: left match point zdot,-1e-13,1e-13,-1.540905281549e-06
49,j0p0PSFB_Step4: left match point mass,-1e-13,1e-13,9.98729631192e-09
50,j0p0PSFB_Step4: left match point virtual chemical fuel,-1e-13,1e-13,1.194785468765e-14
