Xindex, Description, Lowerbound, Upperbound, ScaleFactor, Value
244,j0p3MGALT: step 6 u_z,-1,1,1,-0.0001680756089799
245,j0p3MGALT: step 7 u_x,-1,1,1,0.2357439433648
246,j0p3MGALT: step 7 u_y,-1,1,1,0.06480664568155
247,j0p3MGALT: step 7 u_z,-1,1,1,-0.225240916876
248,j0p3MGALT: step 8 u_x,-1,1,1,0.216586504171
249,j0p3MGALT: step 8 u_y,-1,1,1,0.08739297725941
250,j0p3MGALT: step 8 u_z,-1,1,1,-0.2131108203594
251,j0p3MGALT: step 9 u_x,-1,1,1,0.1866935860436
252,j0p3MGALT: step 9 u_y,-1,1,1,0.1010015983959
253,j0p3MGALT: step 9 u_z,-1,1,1,-0.1899801700015
254,j0p3MGALT: step 10 u_x,-1,1,1,0.05898413189399
255,j0p3MGALT: step 10 u_y,-1,1,1,0.04112257025438
256,j0p3MGALT: step 10 u_z,-1,1,1,-0.06265179370978
257,j0p3MGALT: step 11 u_x,-1,1,1,0.0003562709476657
258,j0p3MGALT: step 11 u_y,-1,1,1,0.0003211688795945
259,j0p3MGALT: step 11 u_z,-1,1,1,-0.0004011277688715
260,j0p3MGALT: step 12 u_x,-1,1,1,3.405341705442e-05
261,j0p3MGALT: step 12 u_y,-1,1,1,3.235586923367e-05
262,j0p3MGALT: step 12 u_z,-1,1,1,-2.184303505304e-05
263,j0p3MGALT: step 13 u_x,-1,1,1,6.641664201501e-06
264,j0p3MGALT: step 13 u_y,-1,1,1,6.723742826287e-06
265,j0p3MGALT: step 13 u_z,-1,1,1,-9.133851313625e-06
266,j0p3MGALT: step 14 u_x,-1,1,1,1.917273238394e-06
267,j0p3MGALT: step 14 u_y,-1,1,1,2.740742702345e-06
268,j0p3MGALT: step 14 u_z,-1,1,1,-4.506833066076e-06
269,j0p3MGALT: step 15 u_x,-1,1,1,2.988378637658e-06
270,j0p3MGALT: step 15 u_y,-1,1,1,3.75922190643e-06
271,j0p3MGALT: step 15 u_z,-1,1,1,-4.06903248984e-06
272,j0p3MGALT: step 16 u_x,-1,1,1,1.032139460344e-06
273,j0p3MGALT: step 16 u_y,-1,1,1,2.973917905269e-07
