Xindex, Description, Lowerbound, Upperbound, ScaleFactor, Value
15,j0p0PSFB_Step1: left match point z,-1e-13,1e-13,2.213805909734e-07
16,j0p0PSFB_Step1: left match point xdot,-1e-13,1e-13,-9.217724674948e-07
17,j0p0PSFB_Step1: left match point ydot,-1e-13,1e-13,1.224665255537e-06
18,j0p0PSFB_Step1: left match point zdot,-1e-13,1e-13,-4.649462603037e-07
19,j0p0PSFB_Step1: left match point mass,-1e-13,1e-13,5.917119897276e-08
20,j0p0PSFB_Step1: left match point virtual chemical fuel,-1e-13,1e-13,7.343068153674e-09
21,j0p0PSFB_Step1: left match point virtual electric propellant,-1e-13,1e-13,-5.916782373578e-08
22,j0p0PSFB_Step2: substep 0 control magnitude,0,1,0.9991617871932
23,j0p0PSFB_Step2: left match point x,-1e-13,1e-13,-1.640337195309e-07
24,j0p0PSFB_Step2: left match point y,-1e-13,1e-13,-9.399092048559e-07
25,j0p0PSFB_Step2: left match point z,-1e-13,1e-13,-2.462547745527e-07
26,j0p0PSFB_Step2: left match point xdot,-1e-13,1e-13,-1.191121711962e-06
27,j0p0PSFB_Step2: left match point ydot,-1e-13,1e-13,5.506599419176e-07
28,j0p0PSFB_Step2: left match point zdot,-1e-13,1e-13,-8.582996813943e-07
29,j0p0PSFB_Step2: left match point mass,-1e-13,1e-13,6.216248129931e-09
30,j0p0PSFB_Step2: left match point virtual chemical fuel,-1e-13,1e-13,7.03661495758e-09
31,j0p0PSFB_Step2: left match point virtual electric propellant,-1e-13,1e-13,-6.212772560943e-09
32,j0p0PSFB_Step3: substep 0 control magnitude,0,1,0.9991375100519
33,j0p0PSFB_Step3: left match point x,-1e-13,1e-13,8.309240042872e-07
34,j0p0PSFB_Step3: left match point y,-1e-13,1e-13,-5.003067292855e-07
35,j0p0PSFB_Step3: left match point z,-1e-13,1e-13,-4.169952233421e-07
36,j0p0PSFB_Step3: left match point xdot,-1e-13,1e-13,-3.442354317921e-07
37,j0p0PSFB_Step3: left match point ydot,-1e-13,1e-13,-2.125952114476e-07
38,j0p0PSFB_Step3: left match point zdot,-1e-13,1e-13,-9.778339945022e-07
39,j0p0PSFB_Step3: left match point mass,-1e-13,1e-13,2.938270695267e-08
40,j0p0PSFB_Step3: left match point virtual chemical fuel,-1e-13,1e-13,6.745661161996e-09
41,j0p0PSFB_Step3: left match point virtual electric propellant,-1e-13,1e-13,-2.937910123926e-08
42,j0p0PSFB_Step4: substep 0 control magnitude,0,1,0.9990514960333
43,j0p0PSFB_Step4: left match point x,-1e-13,1e-13,1.067035206134e-06
44,j0p0PSFB_Step4: left match point y,-1e-13,1e-13,3.642314555969e-07
45,j0p0PSFB_Step4: left match point z,-1e-13,1e-13,-3.971245921571e-07
46,j0p0PSFB_Step4: left match point xdot,-1e-13,1e-13,6.193376084681e-07
47,j0p0PSFB_Step4: left match point ydot,-1e-13,1e-13,-1.739900414986e-07
48,j0p0PSFB_Step4: left match point zdot,-1e-13,1e-13,-6.878454570664e-07
49,j0p0PSFB_Step4: left match point mass,-1e-13,1e-13,4.015546314804e-08
50,j0p0PSFB_Step4: left match point virtual chemical fuel,-1e-13,1e-13,6.460769355763e-09
51,j0p0PSFB_Step4: left match point virtual electric propellant,-1e-13,1e-13,-4.015172352112e-08
52,j0p0PSFB_Step5: substep 0 control magnitude,0,1,0.9989727443105
53,j0p0PSFB_Step5: left match point x,-1e-13,1e-13,5.562815301371e-07
54,j0p0PSFB_Step5: left match point y,-1e-13,1e-13,9.619806777345e-07
55,j0p0PSFB_Step5: left match point z,-1e-13,1e-13,-3.970718823342e-07
56,j0p0PSFB_Step5: left match point xdot,-1e-13,1e-13,8.857695617286e-07
57,j0p0PSFB_Step5: left match point ydot,-1e-13,1e-13,2.410692586519e-07
58,j0p0PSFB_Step5: left match point zdot,-1e-13,1e-13,-2.48646896352e-07
