Xindex, Description, Lowerbound, Upperbound, ScaleFactor, Value
177,j0p0PSBI_Step13: substep0 u_y,-1,1,1,-0.2337255339984
178,j0p0PSBI_Step13: substep0 u_z,-1,1,1,-0.03897222490435
179,j0p0PSBI_Step14: left state r,20000000,747989353500,149597870.691,238974385.2423
180,j0p0PSBI_Step14: left state RA,-25.13274122872,25.13274122872,1,3.014262142794
181,j0p0PSBI_Step14: left state DEC,-1.570796326795,1.570796326795,1,0.06584322197487
182,j0p0PSBI_Step14: left state v,0,297.8469183259,29.78469183259,21.7979871262
183,j0p0PSBI_Step14: left state vRA,-25.13274122872,25.13274122872,1,-4.907788413185
184,j0p0PSBI_Step14: left state vDEC,-25.13274122872,25.13274122872,1,9.835209136847
185,j0p0PSBI_Step14: left state mass,1e-13,525.2,525.2,497.1877248694
186,j0p0PSBI_Step14: virtual chemical fuel,0,525.2,525.2,0.02413298082295
187,j0p0PSBI_Step14: virtual electric propellant,0,525.2,525.2,27.94058120435
188,j0p0PSBI_Step14: substep0 u_x,-1,1,1,-0.3563822818653
189,j0p0PSBI_Step14: substep0 u_y,-1,1,1,-0.2337253901549
190,j0p0PSBI_Step14: substep0 u_z,-1,1,1,-0.03897324838434
191,j0p0PSBI_Step15: left state r,20000000,747989353500,149597870.691,239970197.0637
192,j0p0PSBI_Step15: left state RA,-25.13274122872,25.13274122872,1,3.164726087734
193,j0p0PSBI_Step15: left state DEC,-1.570796326795,1.570796326795,1,-0.0004737134032013
194,j0p0PSBI_Step15: left state v,0,297.8469183259,29.78469183259,21.78131977447
195,j0p0PSBI_Step15: left state vRA,-25.13274122872,25.13274122872,1,-17.26820963029
196,j0p0PSBI_Step15: left state vDEC,-25.13274122872,25.13274122872,1,-15.2892619198
197,j0p0PSBI_Step15: left state mass,1e-13,525.2,525.2,495.5227473322
198,j0p0PSBI_Step15: virtual chemical fuel,0,525.2,525.2,0.02431183973743
199,j0p0PSBI_Step15: virtual electric propellant,0,525.2,525.2,29.60355205588
200,j0p0PSBI_Step15: substep0 u_x,-1,1,1,-0.3563814159072
201,j0p0PSBI_Step15: substep0 u_y,-1,1,1,-0.2337251674159
202,j0p0PSBI_Step15: substep0 u_z,-1,1,1,-0.03897421782734
203,j0p0PSBI_Step16: left state r,20000000,747989353500,149597870.691,240031926.5666
204,j0p0PSBI_Step16: left state RA,-25.13274122872,25.13274122872,1,3.315063341666
205,j0p0PSBI_Step16: left state DEC,-1.570796326795,1.570796326795,1,-0.06668085222125
206,j0p0PSBI_Step16: left state v,0,297.8469183259,29.78469183259,21.84924184359
207,j0p0PSBI_Step16: left state vRA,-25.13274122872,25.13274122872,1,-4.497400641235
208,j0p0PSBI_Step16: left state vDEC,-25.13274122872,25.13274122872,1,-9.013161248717
209,j0p0PSBI_Step16: left state mass,1e-13,525.2,525.2,493.8649563003
210,j0p0PSBI_Step16: virtual chemical fuel,0,525.2,525.2,0.02446247554461
211,j0p0PSBI_Step16: virtual electric propellant,0,525.2,525.2,31.25986241549
212,j0p0PSBI_Step16: substep0 u_x,-1,1,1,-0.356380516103
213,j0p0PSBI_Step16: substep0 u_y,-1,1,1,-0.2337248654785
214,j0p0PSBI_Step16: substep0 u_z,-1,1,1,-0.03897512908349
215,j0p0PSBI_Step17: left state r,20000000,747989353500,149597870.691,239216164.4837
216,j0p0PSBI_Step17: left state RA,-25.13274122872,25.13274122872,1,3.467621000101
217,j0p0PSBI_Step17: left state DEC,-1.570796326795,1.570796326795,1,-0.131783293757
218,j0p0PSBI_Step17: left state v,0,297.8469183259,29.78469183259,21.99509248431
219,j0p0PSBI_Step17: left state vRA,-25.13274122872,25.13274122872,1,-1.154680950378
